id_video_anonimizado,text,apresenta misoginia (0/1),apresenta toxicidade (0/1)
video_17065,"Mãe sensata? É ótimo! Mas homem que só amadurece com a permissão da mãe... | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",,
video_2959,CUIDADO COM ISSO QUE VAI FUNCIONAR #relacionamento #namoro #casamentonapraia #casal #masculino #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,,
video_14884,"RELATO DE MULHER DE 31 ANOS MAS AINDA NÃO TEM FILHO! VEJAM ATÉ O FINAL! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre RELATO DE MULHER DE 31 ANOS MAS AINDA NÃO TEM FILHO! VEJAM ATÉ O FINAL!. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",,
video_16635,"O perigo da convivência #homem #homens #homemdevalor #homemmoderno #motivacao Perigo da convivência cuidado homem 06 Nunca mais seja enganado, saiba todos os truques usados por elas neste link 👉 hotm.art/Antitrouxa 👈#homem #homens #motivacao #homemmoderno  #homemdevalor",,
video_7470,Ela não deixa ele ver o Whatsapp dela 😱 ,,
video_155,“Mãe não dá mole para filhas preguiçosas e abusadas” #rafaelaires #antiotario #redpill ,,
video_17021,"TIA LÚ RESPONDENDO COMENTÁRIOS PARTE 2! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre TIA LÚ RESPONDENDO COMENTÁRIOS PARTE 2! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",,
video_7414,Você sabe se relacionar bem? | Thiago Schutz #shorts #relacionamento #reflexão #amor #namoro #casal ,,
video_6998,"É esse tipo de pensamento mesquinhou que acaba com os relacionamentos 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",,
video_10389,"Maior prova de amor • Rodrigo Faro | Marçal Talks Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.➥ Método Youtuber Milionário 💸 https://go.hotmart.com/R94269713VMais um produto em parceria com Peter Jordan (Ei Nerd!), onde você irá aprender ainda mais formas de ganhar dinheiro com seu canal do Youtube.➥ Redes Sociais ✂:📲  Instagram: https://www.instagram.com/the_redpill1📲  TikTok: https://www.tiktok.com/ 📲  Youtube: https://www.youtube.com/ ➥ Compartilhe este vídeo:https://youtube.com/shorts/HcSVmrk_MMA➥ Se inscreva no canalhttps://www.youtube.com/ ?sub_confirmation=1📌 Créditos:🎙 RODRIGO FARO DIZ COMO LIDAR COM HATERS NO MARÇAL TALKS➜ https://youtu.be/OXGCIQn89AYThe Red PillCortes podcastPodcast motivacionaisPodcast sobre relacionamentoMaior prova de amor • Rodrigo Faro | Marçal Talks",,
video_15462,MULHERES ACIMA DE 30 ANOS É SÓ AMIGA! #humor #memes #amelhorredpillvemdelas #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHERES ACIMA DE 30 ANOS É SÓ AMIGA!,,
video_9211,As vezes os nossos próprios familiares torcem contra a gente 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,,
video_17100,"MULHER FALANDO DAQUELE NAMORADO 100% FIEL! CONFIA MIQUEINHA! seja bem vindo a mais um vídeo do canal,  hoje vamos verMULHER FALANDO DAQUELE NAMORADO 100% FIEL! CONFIA MIQUEINHA!! NÃO se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",,
video_2392,"🚨ALERTA🚨 A Paz da Solitude Masculina: Por Que Homens Escolhem Ficar Sozinhos #Solitude #Paz #Homem 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade, esse canal é pra você.Aqui é visão de homem pra homem — sem filtro, sem mimimi.💬 ESCUTA, IRMÃO:Dinheiro é o novo poder.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado.📚 CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – Segredos dos Investimentos para Iniciantes✅ Curso 3 – Treinamento Bitcoin Black Pill (Renato 38itão)👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://go.hotmart.com/U99196870E👉 Curso 3 – https://go.hotmart.com/G93071926D 🧘‍♂️ Descubra a paz da solitude masculina! Por que tantos homens estão optando por ficar sozinhos? Este vídeo explora os poderosos benefícios da solitude, a liberdade de viver sem cobranças e a importância de se tornar seu próprio melhor amigo antes de entrar em um relacionamento.Entenda por que homens que experimentaram a paz e a tranquilidade da solitude se tornam mais seletivos em suas conexões e evitam relacionamentos que trazem mais problemas do que felicidade. Abordamos a importância de investir em si mesmo, valorizar o próprio tempo e encontrar a completude interior.Para homens e mulheres: reflitam sobre o valor da solitude e como ela pode transformar a forma como encaramos os relacionamentos. Deixe seu comentário e compartilhe sua experiência!#SolitudeMasculina #PazInterior #HomemSolitário #RelacionamentoSaudável #Autoconhecimento #LiberdadeMasculina #PriorizarAPaz #SeuMelhorAmigo #DesenvolvimentoPessoalMasculino #Miqueinha #HomemDeValor #EscolherASolitudeNeste vídeo você vai entender:As razões pelas quais homens estão escolhendo a solitude.Os benefícios da paz e tranquilidade na vida de um homem.A importância de se tornar seu próprio melhor amigo.Como a solitude leva a conexões sociais mais seletivas e de qualidade.A perspectiva masculina sobre o tipo de mulher que um homem valoriza após encontrar sua paz interior.🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.#SolitudeMasculina #HomensLivres #DesenvolvimentoMasculino #RedPill #AutoMelhoria #aposentado #aposentaria #fraude",,
video_16322,"Eu acho que uma mulher dessa é rara... E você? | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",,
video_7807,"Reciprocidade não se cobra 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",,
video_5123,"O que você faria se sua noiva estivesse assim no dia do seu casamento? | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",,
video_7257,Veja o regresso 😱 ,,
video_17725,"A segurança no trânsito é uma responsabilidade de todos Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre A segurança no trânsito é uma responsabilidade de todos. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",,
video_12444,se ela faz isto cuidado homem #homem #homens #homemdevalor #homemmoderno #motivação ,,
video_8725,“Não fique mostrando que você tem dinheiro” 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_3105,Nós não estamos preparadas para sermos mães de meninos 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_16259,"MULHER FALOU QUE ELAS NÃO ESTÃO NEM AÍ PARA AGRADAR OS HOMENS! seja bem vindo a mais um vídeo do canal, hoje vamos MULHER FALOU QUE ELAS NÃO ESTÃO NEM AÍ PARA AGRADAR OS HOMENS!  não se esqueça de se inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",,
video_2751,Pra eu abrir um circo só falta a lona 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_73,Ele perdeu o controle quando descobriu a verdade! 😱🔥 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,,
video_15066,"5 coisas que os homens secretamente gostariam que as mulheres soubessem 🔴 **5 COISAS QUE OS HOMENS SECRETAMENTE GOSTARIAM QUE AS MULHERES SOUBESSEM!**  Você já se perguntou o que os homens realmente pensam? Será que eles são tão simples assim ou escondem segredos que nunca revelam? No vídeo de hoje, vou te contar **5 verdades ocultas** que todo homem gostaria que você soubesse – e a última é a mais importante e poderosa de todas!  🔥 **Assista até o final e descubra:**  ✔️ Por que os homens não entendem indiretas  ✔️ O medo secreto que eles nunca confessam  ✔️ O que realmente faz um homem se apaixonar  ✔️ Como evitar os erros que afastam os homens  ✔️ O que os homens mais desejam em um relacionamento  💡 **Se você quer entender melhor os homens e melhorar seus relacionamentos, não perca esse vídeo!**  📌 **Inscreva-se no canal Red Pill Feminina** e ative as notificações para mais conteúdos como este!  📩 **Compartilhe com suas amigas**, porque elas também precisam saber dessas verdades!  #Relacionamentos #RedPillFeminina #EntendaOsHomens #Namoro #PsicologiaMasculina #ComoConquistar #RelacionamentoSaudável  ---### **PARTE 2 - Referências, obras e autores citados**  1. **John Gray** – *Homens São de Marte, Mulheres São de Vênus*  2. **Jordan Peterson** – *12 Regras para a Vida*  3. **James Bauer** – *His Secret Obsession*  4. **Mark Manson** – *A Sutil Arte de Ligar o F*da-se*  5. **David Deida** – *O Caminho do Homem Superior*  6. **Napoleon Hill** – *Mais Esperto Que o Diabo*  7. **Robert Glover** – *No More Mr. Nice Guy*  8. **Rollo Tomassi** – *O Manual do Homem Racional* e *The Rational Male*  9. **Gary Chapman** – *As 5 Linguagens do Amor*  ---### **PARTE 3 - Palavras-chave (500 caracteres)**  relacionamento, como entender os homens, red pill feminina, segredos dos homens, o que os homens gostam, como conquistar um homem, psicologia masculina, dicas de relacionamento, o que afasta os homens, como ser uma mulher desejada, como fazer um homem se apaixonar, relacionamento saudável, homens e mulheres, erros femininos, namoro, casamento, sedução feminina, por que os homens se afastam, como atrair um homem, como ser admirada, conquistar um homem, dicas amorosas, comportamento masculinoGRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",,
video_8803,O que acha disso? #serjaodosfoguetes #sergiosacani #cortespodcast ,,
video_14416,"Sinais que Provam que Você é Muito Mais Bonita do que Imagina677 Muitas vezes, a gente subestima nossa própria beleza. Mas existem sinais que mostram que você é mais bonita do que imagina! Seja no namoro, na autoestima ou no dia a dia, reconhecer sua própria beleza é essencial. Confiança e autenticidade fazem toda a diferença. #Relacionamento #Masculinidade #HomemDeValor #FabrícioAcunha #Beleza",,
video_16495,"MULHER REFUTA AS FEMINISTAS E A COMUNIDADE RED PILL! Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre  MULHER REFUTA AS FEMINISTTAS E A COMUNIDADE RED PILL!não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",,
video_13291,A gente só perde quando a pessoa vale a pena 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,,
video_1409,Todo homem que busca crescer chega onde quiser. 🫡 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,,
video_2168,"DEBORAH SECCO, JANJA, WHINDERSSON E A BAIXARIA DA GLOBO! PART. JULIANA MOREIRA LEITE ▶ Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: https://www.insiderstore.com.br/RedCast▶ TREINAMENTO BITCOIN BLACKPILLhttps://go.hotmart.com/E91436514A?dp=1▶ FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•  ▶ PRODUÇÃO E GRAVAÇÃO ESTÚDIOS MCMinstagram:  www.estudiosmcm.com.br .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",,
video_368,Mostrando pra minha mãe o dinheiro do meu primeiro suor do meu trabalho 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,,
video_2293,Descobri o motivo do meu filho estar solteiro 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/,,
video_14350,"Quando a Mulher Perde a Atração Física pelo Marido Se a mulher não demonstra atração física pelo marido, é comum que o homem perca o interesse e até considere terminar. A atração é fundamental no relacionamento. O macho alfa mantém o desejo e a confiança. Não deixe isso acontecer! #Relacionamento #Masculinidade #MachoAlfa #FabrícioAcunha #Namoro""",,
video_10425,Eu prefiro estar solteiro do que estar num relacionamento ruim 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_10136,Qual a diferença entre amar e gostar da utilidade da outra pessoa? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_4816,"Meu filho me disse que não queria mais ter mãe 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",,
video_4960,"Por que os homens esfriam ou se afastam de mim? Por que os homens esfriam ou se afastam de mim? Neste vídeo vamos falar por que os homens esfriam ou se afastam de você. Se ele sumiu e você estar se perguntando: “ele esfriou comigo o que fazer?”,ou “ele sumiu o que fazer?”, ou “porque ele sumiu?”, fica tranquila mulher pois muitas mulheres vivem se perguntando: “ele sumiu e agora?”Neste vídeo você vai obter as respostas porquê ele sumiu do nada e acabou esfriando com você.Se você perceber que ele esta frio e se questiona:”ele sumiu será que volta?”, tenha muita calma neste momento. Sei que você quer mandar um oi e você vive se questionando :”ele sumiu devo mandar um oi?”calma pois você vai assistir este vídeo mais de uma vez para entender como funciona quando ele sumir.🔴NOSSO WHATSAPP🔴https://wa.me/message/JEQVGBJZYCOVM1🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFSINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS AMOROSO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤Por que os homens esfriam ou se afastam de mim?https://youtube.com/shorts/ptFgbnYNbCc🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento #comoconquistarumhomem #homem  #amor #r#afastar #esfriar 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",,
video_7854,"No trabalho, me sinto desejada. Em casa, me sinto congelada. | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",,
video_9492,Homem MANSINHO 🤦🏻 ,,
video_14575,GERAÇÃO DAS MULHERES #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,,
video_13792,MULHER TRAI NA HORA DO ALMOÇO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,,
video_3631,"Como fazer o homem sentir sua falta #relacionamento #comoconquistarumhomem #falta #saudade ✅COMO SE TORNAR EXTREMAMENTE ATRAENTE SEM ESFORÇONeste vídeo eu vou te explicar como fazer o homem sentir sua falta. Aprenda a fazer ele sentir saudade.Se você quer aprender a atrair um homem, a se tornar uma mulher atraente e deixar ele apaixonado você precisa compreender como fazer o homem sentir sua falta.Aqui você também vai aprender como fazer falta, como fazer a pessoa sentir sua falta, como fazer seu ex sentir sua falta e como fazer um homem sentir sua falta.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/💎Comunidade Mulher Autoconfiante-Receba dicas no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFS🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤Como fazer o homem sentir sua faltahttps://youtube.com/shorts/6ClpH6zGaGM🚨Videos que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1https://youtu.be/_qNB7lmWWp0➤Por que os homens esfriam ou se afastam de você? Aula 2https://youtu.be/zzT6vXgU8V0➤COMO ME PREPARAR PARA AMAR E SER AMADAhttps://youtu.be/Vj_y7N2BCQk➤COMO SER FELIZ NO AMOR? PARTE 1https://youtu.be/KNv-l5899KU➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ.  AULA 1/ A MENTE MASCULINA.https://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEMhttps://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININAhttps://youtu.be/I7mwxZBNIdM➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃOhttps://youtu.be/diEfQEneFMc===========================================================🔴 #relacionamento #conquistaramor #comoconquistarumhomem #relacionamentoamoroso #falta #saudade #homem 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",,
video_3330,“Parem de seguir esses perfis” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no grupo privado 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 - https://hotm.art/ComboManual,,
video_17280,Mulher se recusa sair com homem para comer x-tudo #homem #homens #homemdevalor #homemmoderno Mulher se recusa sair com homem para comer x-tudo #homem #homens #homemdevalor #homemmoderno #motivacao #homem #homens #homemdevalor #homemmoderno #motivacao,,
video_523,"OS MAIORES SINAIS QUE ELE ESTÁ MUITO INTERESSADO #conquistarhomem #interesse #homem ✅OS MAIORES SINAIS QUE ELE ESTÁ MUITO INTERESSADONeste vídeo eu vou te explicar os maiores sinais que ele está muito interessado em você.Se tem um homem que demonstra este sinais com certeza ele está muito afim de você. Também vou te responder as perguntas : como saber se alguém esta interessado em mim, como saber se ele esta interessado, os sinais que ele está afim, como saber se ele está interessado em mim ou sinais que o homem está interessado.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS AMOROSO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤OS MAIORES SINAIS QUE ELE ESTÁ MUITO INTERESSADOhttps://youtube.com/shorts/2PAU520xzqM🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento #comoconquistarumhomem #homem #interesse 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",,
video_8329,“Será que vale a pena se apaixonar ou será que vale a pena ficar sozinho?” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,,
video_6963,"O SÉKSU COMO PODER DE BARGANHA! ""COACH"" DE RELACIONAMENTO APOIA GREVE DE SÉKSU NO CASAMENTO! No meu terceiro vídeo sobre a fata de atração sexual em relação aos homens por parte das mulheres e o consequente uso do séksu como poder de barganha e dominação, termino por comprovar que a atração sexual das mulheres é ditada conforme as conveniências.Nesse vídeo analiso ainda a fala de uma ""coach"" de relacionamentos que, como sempre, fala coisas absurdas, entre elas o usso do séksu como ferramenta de greve contra companheiros e maridos.https://youtu.be/iG_w813Ses4?si=6P9TiRajuPYvzMRn#relacionamento #casamento",,
